EntrezID	Gene_Symbol	all_GeneEffect_avg	all_GeneEffect_median	all_GeneDependency_avg	all_GeneDependency_median
1	A1BG	-0.0569043320501382	-0.0601507695386229	0.0456893322833026	0.0341775770468629
29974	A1CF	-0.0288762000741433	-0.0375160187212377	0.0326015612704135	0.0283846064269607
2	A2M	0.0610540272401523	0.0564240230560686	0.0181321712938448	0.0123197581200725
144568	A2ML1	0.144112088449506	0.157416375208834	0.00881013888562316	0.0056978394328168
127550	A3GALT2	-0.175490946661412	-0.170817469165946	0.121035938003331	0.0898485243764192
53947	A4GALT	-0.0309031455524661	-0.0385310109556647	0.0431368987361125	0.0302675867539959
51146	A4GNT	0.0403576294074612	0.0441061738618041	0.0235719684001397	0.0130212572518561
8086	AAAS	-0.211853504930654	-0.206656037658444	0.178926084191776	0.117924082076929
65985	AACS	-0.0382709404169807	-0.0264002304527158	0.0443129549732436	0.0268848087492034
13	AADAC	0.138465355780002	0.146357257777226	0.00913774501068163	0.006416430303638
344752	AADACL2	-0.00882947516331895	-0.005076811492628	0.0296798518425975	0.0207187913631919
126767	AADACL3	0.0730465499308425	0.073106121555499	0.0170706725125507	0.0106669793720083
343066	AADACL4	0.0339370603823973	0.0422687330575383	0.0210204840743177	0.0138203034710093
51166	AADAT	-0.0789453730099029	-0.0781050480701285	0.0552813617587388	0.041074470942077
79719	AAGAB	0.0174180766987273	0.010383327930947	0.0245221936016393	0.0174569774362371
22848	AAK1	-0.0868267354077487	-0.0968652753357177	0.0656465818697484	0.0527598525685293
28971	AAMDC	-0.07035274558297	-0.0573036061459684	0.0596907158963192	0.0303613763728924
14	AAMP	-1.23434162942993	-1.22855560820041	0.976036918426406	0.986877975763924
15	AANAT	-0.119642791874329	-0.136513102193795	0.0773852532945272	0.0626097902478325
25980	AAR2	-0.00566341999895973	-0.0055868146004327	0.0326115112001902	0.0213052198862394
441376	AARD	-0.18921711302867	-0.177521583898915	0.129072907392481	0.102748177108007
16	AARS1	-2.11635841416134	-2.10972402752941	0.999223676962761	1
57505	AARS2	-0.42831375735625	-0.411650701886598	0.442443286192753	0.389838900639806
80755	AARSD1	-0.215739417014927	-0.214171574028437	0.156761376806152	0.130032706517531
132949	AASDH	-0.0679305414785648	-0.0672432423458025	0.0547129139048632	0.0377099918777637
60496	AASDHPPT	-0.262852421922946	-0.266649691549382	0.256145119931744	0.180813826887993
10157	AASS	0.0694220287589503	0.0582426235561943	0.0167844037416475	0.0102177299974434
26574	AATF	-0.89744505719931	-0.892402014148883	0.896246675932113	0.943083336838017
9625	AATK	-0.156088105402429	-0.132951302261466	0.110265484049755	0.0660781496748714
18	ABAT	-0.00572203963450657	-0.0230484854556156	0.0361083989225379	0.0236318925486254
19	ABCA1	0.0175248292592867	0.0123308666067795	0.0240264465994905	0.0189255471181467
10349	ABCA10	-0.0161927857205067	-0.0125833755588659	0.0418056957421905	0.0242197321788785
26154	ABCA12	-0.0288116784489659	-0.0162649364552957	0.0420874657400447	0.023194343452367
154664	ABCA13	0.0397825344530791	0.036226768927308	0.0216428819352986	0.0128562439110071
20	ABCA2	-0.0167399529804747	-0.0215677886226415	0.0353519922689913	0.0259062378817299
21	ABCA3	0.025038575426112	0.00310144677362	0.0252892272527774	0.0166685161674103
24	ABCA4	-0.203332796473492	-0.197294491695393	0.140740197155463	0.10792402324885
23461	ABCA5	0.0159721725344148	0.0126893717433226	0.0241953267267073	0.0182351722930252
23460	ABCA6	0.0516757274686027	0.0570549309545858	0.019653526297981	0.0114000687888097
10347	ABCA7	0.0539285959615764	0.0670313138807039	0.0193865623331405	0.0129292528179781
10351	ABCA8	-0.0047696683485528	-0.0018472282476022	0.030216179260214	0.0226615022116075
10350	ABCA9	0.0864087482478321	0.0957076313937297	0.0132395579852451	0.0090581474235571
5243	ABCB1	-0.0800212654000332	-0.0871813587023615	0.0551097865674552	0.0433162945278585
23456	ABCB10	-0.0234592348823979	-0.0041838259195233	0.0671839537787929	0.0200592598766088
8647	ABCB11	-0.0392297837275221	-0.039273259603064	0.0377424593201864	0.0282114532153735
