EntrezID	Gene_Symbol	all_GeneEffect_avg	all_GeneEffect_median	all_GeneDependency_avg	all_GeneDependency_median
1	A1BG	-0.0583170943686296	-0.0580996404902994	0.0443795886487185	0.033757675459815
29974	A1CF	-0.0641052502172098	-0.0776918056215138	0.0453107733904203	0.0387669610356684
2	A2M	0.0317620078858652	0.0328958974864079	0.0202713475780411	0.0129757607921537
144568	A2ML1	0.137341847311	0.140696431512896	0.00761551025281402	0.0048594111692548
127550	A3GALT2	-0.146146658922634	-0.143258965061064	0.0969983901188326	0.0727413107540945
53947	A4GALT	-0.0667053903351073	-0.0646876460088182	0.0445763837740452	0.040553866751615
51146	A4GNT	0.0570295474937085	0.0497537077471329	0.0159468131058165	0.0116257072687728
8086	AAAS	-0.163801202950795	-0.147786297777868	0.137337502726668	0.073510078984361
65985	AACS	0.0335991834911976	0.0451285247536335	0.0326539893939989	0.0136079224545893
13	AADAC	0.121239201563877	0.109175462306585	0.0110996699547509	0.00650671227920695
344752	AADACL2	0.0341034978440734	0.0278232589228686	0.0180115546157681	0.0157601757960059
126767	AADACL3	0.0839079812942707	0.0875864224338128	0.0124059283230134	0.00893751770985825
343066	AADACL4	0.0632964655399929	0.0577666822589138	0.0148056498883089	0.0145354012267702
51166	AADAT	-0.0707267479912889	-0.0645939987262212	0.0464294684184874	0.0377534089596879
79719	AAGAB	0.00182002378099619	-0.00229281754628675	0.0295372545160106	0.018660881223319
22848	AAK1	-0.145759587274017	-0.143810915653566	0.092633498773625	0.0705119415403004
28971	AAMDC	-0.0646090877908057	-0.0629590422976646	0.0500440934002704	0.0350297163843859
14	AAMP	-1.08627479801213	-1.06833816148863	0.950482477293148	0.97635140007665
15	AANAT	-0.113071915500307	-0.112935579701993	0.0761726457850734	0.0563049757255924
25980	AAR2	-0.0302388802996831	0.00159638384482675	0.0628884691929027	0.022683424274634
441376	AARD	-0.192127107695565	-0.167150136942091	0.135030949959065	0.0893215704930037
16	AARS1	-2.02859875459358	-1.98392933864862	0.999724206286393	1
57505	AARS2	-0.491281022924406	-0.510036692218291	0.531484037580985	0.524518527771506
80755	AARSD1	-0.231039149395307	-0.232450543286217	0.16708898195095	0.138457322660453
132949	AASDH	-0.0713769913121424	-0.0683716269134129	0.0454681625981151	0.0450544488329681
60496	AASDHPPT	-0.303590591206114	-0.304755660394521	0.299339934823093	0.234824699381966
10157	AASS	0.0268870634289363	0.0272174992935703	0.0205955021850075	0.0144678413360887
26574	AATF	-0.889526256931938	-0.93322294331431	0.893706207595983	0.942134624961244
9625	AATK	-0.171086559259436	-0.171035314495514	0.118444512306647	0.0981300521753073
18	ABAT	-0.0193917990135191	-0.0170207677761483	0.0349709975593555	0.0266441655647231
19	ABCA1	-0.0230722584972311	-0.040467179661378	0.0311473427899518	0.0285526952292235
10349	ABCA10	-0.0450515181849253	-0.0732366161110927	0.0480044256472413	0.0391132400126808
26154	ABCA12	0.00271311901697909	1.06811853126e-05	0.0301337529589904	0.0217086275687965
154664	ABCA13	-0.0030115659529553	-0.00596340484300205	0.0315331086971299	0.0186007794108667
20	ABCA2	-0.00331572856157543	-0.0151386724703686	0.0274451482033911	0.0239541912878261
21	ABCA3	0.00934960733502847	0.00719568565138475	0.0260394856504977	0.0164024334095854
24	ABCA4	-0.277314436735088	-0.277800093474944	0.214653042661189	0.184542150975948
23461	ABCA5	0.00983554254094039	-0.0004744010659623	0.0244325372184408	0.0184651199826899
23460	ABCA6	0.0324451315520107	0.0195397758506727	0.0245992736010085	0.0164182429736872
10347	ABCA7	0.0214319655718263	0.0469070388855827	0.0247724439759272	0.0134667882468058
10351	ABCA8	-0.0222046698450265	-0.0285657352696048	0.0321903754122868	0.0275541760138823
10350	ABCA9	0.0842409859234391	0.0803264245501155	0.0123648420831807	0.00920881479566575
5243	ABCB1	-0.101159312603666	-0.124255135010805	0.0624069041648265	0.0675375033073048
23456	ABCB10	-0.0337265573947476	-0.0439589159160367	0.0603373879037545	0.0276796540505165
8647	ABCB11	-0.056137080823019	-0.0726092540546769	0.0424919586810028	0.0432394405713138
5244	ABCB4	-0.0879811568498564	-0.0720563834267804	0.0631609344380501	0.0423149399105965
340273	ABCB5	0.00931333540742471	0.0155308229492243	0.0245835480734722	0.0167683463714814
10058	ABCB6	0.0403111175255576	0.0482500044210352	0.0189471582536856	0.0152938768500597
22	ABCB7	-1.15979118694214	-1.1703856053849	0.953950058484837	0.979397777193204
11194	ABCB8	0.0652296893175564	0.0646350871439382	0.017272297426845	0.0103676610539767
23457	ABCB9	0.0280758006482134	0.0213653735566596	0.0223020561994961	0.015989454022398
4363	ABCC1	0.0124492054370705	-0.0113397555747356	0.0255780930640184	0.020020217112888
89845	ABCC10	-0.118007903462016	-0.110221938410436	0.0770665914126247	0.0542832047496787
85320	ABCC11	0.0250477937910817	0.0156366600408312	0.0216160464275797	0.0193213639710066
94160	ABCC12	0.0325281360059586	0.0407080024875862	0.0179762076457715	0.0138187460243
1244	ABCC2	-0.00542918957172917	-0.00703065031724305	0.0258954289229696	0.0216169977928491
8714	ABCC3	0.000580748675319941	0.0069361990595808	0.0251551563661125	0.021647471513293
10257	ABCC4	0.137006580350143	0.134853186320067	0.00889058501978202	0.0051855644107335
10057	ABCC5	0.055099408640268	0.0439917770138749	0.0166430639575354	0.0142456050251884
6833	ABCC8	0.0812032140717761	0.0734180398826391	0.0116224686077994	0.0089511087106293
10060	ABCC9	0.00453472701367461	-0.00070172891239885	0.0228171866802766	0.019913630534449
215	ABCD1	-0.146486780289696	-0.131254649614533	0.103987470199367	0.0634531933263717
225	ABCD2	-0.0497679415913861	-0.0531350701469056	0.0388214977871752	0.032214271457403
5825	ABCD3	-0.185274957967621	-0.178239293262212	0.132318461416222	0.0887260468062002
5826	ABCD4	-0.136148631728923	-0.117071838751962	0.097527722283941	0.0518457105666506
6059	ABCE1	-2.23925932086651	-2.23196601804531	0.99998511711085	1
23	ABCF1	-1.02931636916938	-1.05998414144351	0.945609574302115	0.970326851303304
55324	ABCF3	0.0501822712504339	0.0384762737398217	0.017477926104368	0.0126255183944677
9619	ABCG1	0.0570757449940516	0.0540801106063803	0.0171790379316996	0.0144896633476303
9429	ABCG2	0.0487999723090806	0.0457403709121372	0.0180301141226361	0.0125635002424531
64137	ABCG4	0.095704657432471	0.100875208225069	0.0112783315551637	0.0083597190103162
64240	ABCG5	0.0818281225284402	0.0619094536311956	0.0152823233343555	0.012292980834321
64241	ABCG8	0.0263535948641284	0.0449037446347891	0.023776597441827	0.0133520935459949
84696	ABHD1	0.0436643255403944	0.0433649296755665	0.020505830738662	0.013776599855701
55347	ABHD10	-0.00774839306500581	-0.0092570117340124	0.0311491799355889	0.0208422782547956
83451	ABHD11	-0.327357062494576	-0.282178043332094	0.294066059153203	0.199327752868797
26090	ABHD12	0.0242586862578714	0.026666219996043	0.020144562063186	0.0151434029585103
145447	ABHD12B	0.0675537317057918	0.061315977734555	0.0192248541639485	0.0120640764027478
84945	ABHD13	-0.107238637806548	-0.0977437093891667	0.09077461488434	0.0512341368082875
25864	ABHD14A	0.0764258368279811	0.0534682766876343	0.0154980470238824	0.0111400854554745
84836	ABHD14B	0.0378029114070725	0.033796558196748	0.0207112916066458	0.0140776490038316
116236	ABHD15	-0.308648717165561	-0.257576316706299	0.270073401467754	0.204682442669801
7920	ABHD16A	-0.0716522273737975	-0.0763003744744243	0.0554780144268306	0.0347967061748543
140701	ABHD16B	0.0143833117280932	0.0163288796183533	0.0237654227661344	0.0169290102368917
81926	ABHD17A	-0.338739239956788	-0.313416450722624	0.307573137606365	0.300498600449102
51104	ABHD17B	0.0401975828477563	0.037277599050949	0.0179128909536632	0.0135245660514268
58489	ABHD17C	0.0976695445396024	0.0829619241748984	0.020199749178999	0.00886843218577215
80167	ABHD18	0.0738633946455806	0.0752420573089936	0.0138862218202513	0.00945214327470465
11057	ABHD2	-0.000116829274233734	0.0508357205431214	0.0424377624132097	0.0133603086972917
171586	ABHD3	-0.150611618187526	-0.137819586623698	0.0967318740935813	0.0765444893964108
63874	ABHD4	0.0438340660992964	0.0324008336343327	0.0164173568567493	0.0137963352380393
51099	ABHD5	-0.0374793374491746	-0.040459531306758	0.0329987525718787	0.0277672726524786
57406	ABHD6	0.0809035530780614	0.0845332356406479	0.0121963446936805	0.00884691715755785
79575	ABHD8	-0.0436278892015461	-0.033396784197936	0.037183734562203	0.027528267991075
10006	ABI1	-0.09226819835795	-0.0869413808753162	0.073479815069392	0.044262603952717
10152	ABI2	0.0716904690906765	0.0694564101011289	0.0131477938851854	0.0103810116287097
51225	ABI3	0.0422562574433399	0.0649566670003247	0.0225922150471303	0.0135846784531774
25890	ABI3BP	0.00815113243022401	0.0284876790961623	0.0232246470476053	0.0166113374915179
54942	ABITRAM	-0.0231882503012791	-0.00191718560098085	0.0364572240373407	0.0188825774125341
25	ABL1	0.0307517882260469	0.0521319551228221	0.0286346498197665	0.0134506414861549
27	ABL2	0.0972768142951669	0.0978667919556765	0.0102878987742667	0.00846350424107045
3983	ABLIM1	0.080810387269379	0.0916038646229974	0.0192783453903902	0.0076737919652231
84448	ABLIM2	0.0353362201154245	0.0351140511293509	0.0208155340101325	0.0154463913725067
22885	ABLIM3	0.0297594025877444	0.0392791544278096	0.0220216788511125	0.0152564102866686
29	ABR	0.0128857867768578	0.016757182706154	0.0304159016157398	0.0163874536371214
137735	ABRA	0.00173601126170828	0.0120101482883807	0.0377196103579869	0.0178059576369425
58527	ABRACL	0.145934440349351	0.124810316086202	0.0064315021269969	0.0051938499291509
84142	ABRAXAS1	-0.295530882332075	-0.299526906188926	0.246104528415764	0.221290794179939
23172	ABRAXAS2	0.17968765226322	0.15512130253704	0.0066144441524766	0.0049421085408323
