EntrezID	Gene_Symbol	all_GeneEffect_avg	all_GeneEffect_median	all_GeneDependency_avg	all_GeneDependency_median
1	A1BG	-0.045068974303661	-0.0628608225477894	0.0523665461117706	0.0325963644387707
29974	A1CF	-0.0365304691703531	-0.0427689668754428	0.0387399818880917	0.0306499820070786
2	A2M	0.0529266902871085	0.0487157279450981	0.0181628349191136	0.014339552475467
144568	A2ML1	0.111418192862338	0.11697153558417	0.0116975145570374	0.0065961832298773
127550	A3GALT2	-0.147015306647916	-0.108134625269005	0.100392986056814	0.0677625813105023
53947	A4GALT	-0.0539432338914129	-0.0596520988318237	0.0454261352966199	0.0352640840747355
51146	A4GNT	0.0771229706761474	0.0480048485938857	0.0144201339412519	0.0100830603038906
8086	AAAS	-0.187938301048651	-0.150227818101987	0.188167796022138	0.0816618188411511
65985	AACS	0.0163863249093814	-0.0019185814087687	0.0263339157837019	0.0189100842695408
13	AADAC	0.131589818268081	0.132436963698136	0.00980249943622249	0.0049940790877318
344752	AADACL2	0.0265230468686857	0.0078530109873325	0.0220210167523643	0.0190631686953845
126767	AADACL3	0.0873538002717595	0.112095993739775	0.0182782678143273	0.0072581706520231
343066	AADACL4	0.0824620103567033	0.0763543595685375	0.0165140096839771	0.009530053507523
51166	AADAT	-0.0599510134409923	-0.0579820670634859	0.0429537679711961	0.0318310239346073
79719	AAGAB	-0.0201623213359348	-0.0176942232293912	0.0350274862162515	0.0273788606890902
22848	AAK1	-0.0764645040069662	-0.063521122763745	0.0513874567131892	0.0357733644485871
28971	AAMDC	-0.100653801051009	-0.0625998082474168	0.0724478096580786	0.038923872982921
14	AAMP	-1.2685743294206	-1.29055805268274	0.975484289386902	0.98793456097877
15	AANAT	-0.132536762489577	-0.138798033892277	0.0879775614225243	0.0591677010244484
25980	AAR2	-0.0945200411743353	-0.0862255805214569	0.0932555694348397	0.0439786073917441
441376	AARD	-0.171551560385044	-0.157196811688296	0.130362597689279	0.0841357608001856
16	AARS1	-2.11027000713236	-2.05156460208367	0.999711778992766	1
57505	AARS2	-0.526461334227115	-0.486426408557597	0.5279307921833	0.509063391171263
80755	AARSD1	-0.184287595475711	-0.201124343305849	0.133294593714948	0.109971842592674
132949	AASDH	-0.0112810662409166	-0.0064120275058065	0.0314267777500259	0.022338293213285
60496	AASDHPPT	-0.0840303468467882	-0.166599171460304	0.136045811092055	0.0643255174853509
10157	AASS	0.0421998781152938	0.0440407914369767	0.0251230821429421	0.0122065640343066
26574	AATF	-0.841232508709744	-0.856372161861093	0.861649695300497	0.929864626881144
9625	AATK	-0.173625329528396	-0.178100607569386	0.128027664782743	0.0858287422752359
18	ABAT	-0.0201433880953658	-0.0134155022458728	0.0421475507141515	0.0248898419375625
19	ABCA1	-0.00460555803616685	-0.0064946977243854	0.0331091062377922	0.0221560973784979
10349	ABCA10	-0.0153524071225867	-0.0257114118050063	0.0390250850990215	0.025312486880658
26154	ABCA12	0.0352254928726408	0.0031298586597879	0.0283364061479455	0.0204452138103095
154664	ABCA13	0.00233399259560356	0.005516208390811	0.0241269923926287	0.0205518713183211
20	ABCA2	-0.0492444990868738	-0.0524954112819822	0.0532221346503404	0.0401732006915276
21	ABCA3	-0.0163865931211166	-0.0130324183046728	0.0312246288182368	0.0203167521968709
24	ABCA4	-0.14183206527621	-0.144010861020464	0.0862499311675127	0.0745650813447434
23461	ABCA5	-0.00605584433013934	-0.0085187454680896	0.0353315707552879	0.0235802435813853
23460	ABCA6	0.0597317904054352	0.0340067214634431	0.0181339674733236	0.0160004337073556
10347	ABCA7	0.0484361594555491	0.0328155660054186	0.0193742323922705	0.0118515919148029
10351	ABCA8	-0.0107602979817245	-0.0165667609778902	0.0384621476978991	0.0265950227103994
10350	ABCA9	0.0883161381641945	0.0829687977154642	0.0118486720319404	0.0114488515841788
5243	ABCB1	-0.128494007626678	-0.136888091733649	0.0796929261687838	0.0598496672956804
23456	ABCB10	-0.0652864134726762	-0.0834588187958641	0.0774401016048452	0.0452538643428329
8647	ABCB11	-0.116018457853788	-0.0834602923552927	0.0707985521297123	0.0448266915892903
5244	ABCB4	-0.0248129113033834	-0.0333303852384854	0.0405301826860149	0.0270292324556809
340273	ABCB5	0.0149570813889834	0.0274244355146645	0.0247797601279433	0.0179728658100344
10058	ABCB6	0.0246844411016106	0.0315005544545628	0.0217376968374829	0.0163409386934173
22	ABCB7	-1.1242007172808	-1.12955559104512	0.945966801530489	0.982724286769425
11194	ABCB8	0.0583357430454012	0.0387847886558076	0.0217474566259065	0.0118884372894044
23457	ABCB9	-0.0226608353378208	-0.0140211106210392	0.0410259710116288	0.0215351121991579
4363	ABCC1	-0.0111154783560813	0.009308539319367	0.0437131120819296	0.0181682125399284
89845	ABCC10	-0.161324968827792	-0.137039094682003	0.11594761925625	0.0646853795488234
85320	ABCC11	0.0324462175418846	0.0290031049246829	0.0194001599067332	0.016358415868766
94160	ABCC12	0.0697330943687206	0.0739830681182707	0.0172804088002227	0.010765048866448
1244	ABCC2	0.00969947282581167	-0.0080100109048009	0.0224893923343142	0.0205087498499863
8714	ABCC3	-0.0401835290138671	-0.0394722825792351	0.0517060008646703	0.0241322081464856
10257	ABCC4	0.136178760327784	0.12606429417912	0.00911741920988497	0.0057206226960429
10057	ABCC5	0.0446917319666652	0.0499710499606004	0.0204603352656174	0.0156691551057983
368	ABCC6	0.0974222294543417	0.0974222294543417	0.0108261647751077	0.0108261647751077
6833	ABCC8	0.0294566340830806	0.0363691785139114	0.0221266071882043	0.0127151026582039
