EntrezID	Gene_Symbol	all_GeneEffect_avg	all_GeneEffect_median	all_GeneDependency_avg	all_GeneDependency_median
1	A1BG	-0.0660072868545129	-0.068700897258731	0.0505966536643954	0.0382978306503208
29974	A1CF	-0.0422279579089738	-0.0499110382545793	0.0462096687625874	0.0346237300858715
2	A2M	0.0746276449212998	0.0698868185196103	0.0155448635065204	0.0123784101880346
144568	A2ML1	0.138038804533143	0.145702556183557	0.0115147997321194	0.0063407029654815
127550	A3GALT2	-0.176855883141207	-0.178266622936938	0.118839464888595	0.101770165598442
53947	A4GALT	-0.0527735271981403	-0.0614532393607251	0.0496710826825574	0.0380592630736137
51146	A4GNT	0.0431741036152413	0.0362376599111028	0.0232106313422873	0.015653114739563
8086	AAAS	-0.296867802463574	-0.292121619092825	0.271191057701388	0.198060080909605
65985	AACS	0.00979962631144834	-0.0088920475830098	0.0299068338405073	0.0246302713383387
13	AADAC	0.137921001470938	0.119923282124604	0.0103088446052045	0.0067554710493942
344752	AADACL2	0.00797166837867877	0.002393704442024	0.0269622484282575	0.0213727212947949
126767	AADACL3	0.0647153686185171	0.0599055490863259	0.0189392594237232	0.0127140410328178
343066	AADACL4	0.0662348850094966	0.0623894278731831	0.0197656769893961	0.0130424772981133
51166	AADAT	-0.0694815430743785	-0.0565294174139097	0.0578866649965784	0.0342411470436449
79719	AAGAB	0.048569399197911	0.0506615948380738	0.0212635280904521	0.0150415465035597
22848	AAK1	-0.144123677957422	-0.156994603328416	0.0982126824940415	0.0802195820049493
28971	AAMDC	-0.0553713368804986	-0.0473967301367247	0.0501878709677579	0.0337672333943681
14	AAMP	-1.19106504299938	-1.21304834524564	0.955656236296941	0.979424514650724
15	AANAT	-0.125145941902241	-0.123383722946995	0.0970737680308148	0.0645982406743282
25980	AAR2	-0.0187720029455422	-0.0139700398829771	0.0363632105708988	0.0273092930102339
441376	AARD	-0.177312682292482	-0.184638738596739	0.123534737171857	0.104950557315061
16	AARS1	-2.20202620879534	-2.1989981085624	0.999468525536334	1
57505	AARS2	-0.42391978290595	-0.375110875288973	0.419126503817298	0.335216938641042
